epoch,start_height,end_height,target,target_hex,epoch_minimum,epoch_minimum_hex,epoch_minimum_height,pre_g1,pre_g2,pre_g2_over_g1,lambda,deposit,transition_class,crossing_count,selective_opportunity,deeper_records_after_first_crossing,max_shallow_over_deep,post_g1,post_g2
56,112896,114911,353833947722011807976659613996792948209273674048993161457434624,000000000000dc31000000000000000000000000000000000000000000000000,41897617541610872253602811890029173846524253723014101436888,0000000000000006acb7899a26faa6290030e25ae41c8b3f62d69809994b89d8,114335,186149004420804295878679231933824560806529768260682405117094,226245792570664031910744183590507628830030348858878430519740,1.2154015718462712,1.2890552779316722,True,unique-min,1,False,0,,68480391720945830618845225758816050800632592882184463313816,186149004420804295878679231933824560806529768260682405117094
57,114912,116927,390843739553851677760235428436025349398613161749553108945469440,000000000000f339000000000000000000000000000000000000000000000000,387655291420923132679193190558359297840905716334745654698213,000000000000003dc1ce16972120a0573e30d7e67a1ef17a3ae084b1c588a0e5,115076,68480391720945830618845225758816050800632592882184463313816,186149004420804295878679231933824560806529768260682405117094,2.718281828459045,0.9601698963906129,False,neither,0,False,0,,68480391720945830618845225758816050800632592882184463313816,186149004420804295878679231933824560806529768260682405117094
58,116928,118943,327394795212563108599383268946242257264650552916910648089116672,000000000000cbbd000000000000000000000000000000000000000000000000,79525547564285342718373405953918473416159747536820939010485,000000000000000cab4d7514a0e7eaf75e14817f168f0c719dd4ea8690b431b5,117067,68480391720945830618845225758816050800632592882184463313816,186149004420804295878679231933824560806529768260682405117094,2.718281828459045,1.1462503326257552,True,new-second,1,False,0,,68480391720945830618845225758816050800632592882184463313816,79525547564285342718373405953918473416159747536820939010485
59,118944,120959,291935447509363748964474894494542149680088347011133317125767168,000000000000b5ac000000000000000000000000000000000000000000000000,156394104586814652931835116334682125298511324145846259013511,0000000000000018ea3ea39b29c67d12b134a17afaeb29db2230c0ff798bd787,120590,68480391720945830618845225758816050800632592882184463313816,79525547564285342718373405953918473416159747536820939010485,1.1612893204283639,0.5491745016146315,False,neither,0,False,0,,68480391720945830618845225758816050800632592882184463313816,79525547564285342718373405953918473416159747536820939010485
60,120960,122975,245823858161213192073337185391658632187400443916100519594033152,00000000000098fa000000000000000000000000000000000000000000000000,276950612618701094676588037091969242424375998669266234532465,000000000000002c1eeb4fd87e64bfe97a366722df71731d616ae1ee147e6271,122562,68480391720945830618845225758816050800632592882184463313816,79525547564285342718373405953918473416159747536820939010485,1.1612893204283639,0.6521885430032501,False,neither,0,False,0,,68480391720945830618845225758816050800632592882184463313816,79525547564285342718373405953918473416159747536820939010485
61,122976,124991,171262555713783851185422181139260521316022447660158187451973632,0000000000006a93b30000000000000000000000000000000000000000000000,115243850992183283999035441737722814019166003347578873555928,00000000000000125c01f1fcae0f6c81fc64d5a6c8efc79a876506718055abd8,122994,68480391720945830618845225758816050800632592882184463313816,79525547564285342718373405953918473416159747536820939010485,1.1612893204283639,0.9361270081566102,False,neither,0,False,0,,68480391720945830618845225758816050800632592882184463313816,79525547564285342718373405953918473416159747536820939010485
62,124992,127007,110438984653392107399822606842181601255647711092336854093004800,00000000000044b9f20000000000000000000000000000000000000000000000,749141948473392236228638560860443038398718001776885808413,00000000000000001e8d6829a8a21adc5d38d0a473b144b6765798e61f98bd1d,125552,68480391720945830618845225758816050800632592882184463313816,79525547564285342718373405953918473416159747536820939010485,1.1612893204283639,1.4516930266315606,True,unique-min,2,False,0,,25192528237503017499751304294031093900433729325951472103020,68480391720945830618845225758816050800632592882184463313816
63,127008,129023,61993465896324436412959469550829248888675813063783317791309824,0000000000002694210000000000000000000000000000000000000000000000,6933219559173656758835745708323449991038513612463771832478,00000000000000011ac23090a91a9297e8cb27c6d81cea9fc429fd37468d509e,128456,25192528237503017499751304294031093900433729325951472103020,68480391720945830618845225758816050800632592882184463313816,2.718281828459045,2.226951949102302,True,unique-min,4,True,1,2.8588290516706603,9267813209708390841520033423266898821864226609771208140579,25192528237503017499751304294031093900433729325951472103020
64,129024,131039,47525089675259291211422247200069659468817014361857087365971968,0000000000001d932f0000000000000000000000000000000000000000000000,8795345544553032365868030280910056491723989313354824563144,000000000000000166b3b12f3e8928897fa5241985e75a9d31945dc2d22a39c8,130557,9267813209708390841520033423266898821864226609771208140579,25192528237503017499751304294031093900433729325951472103020,2.718281828459045,1.0686594654285413,True,unique-min,1,False,0,,8795345544553032365868030280910056491723989313354824563144,9267813209708390841520033423266898821864226609771208140579
65,131040,133055,30742228348699538311994447367921718297595975288392383715082240,0000000000001321850000000000000000000000000000000000000000000000,11877265182267484804451846062334339240022691573473124764281,0000000000000001e4646f3b4841707b62ecf7412ebc0bdbd2538e745d474a79,133047,8795345544553032365868030280910056491723989313354824563144,9267813209708390841520033423266898821864226609771208140579,1.053717919638525,0.6077604791313862,False,neither,0,False,0,,8795345544553032365868030280910056491723989313354824563144,9267813209708390841520033423266898821864226609771208140579
66,133056,135071,19547336162709893274575855467812492508787617050928192350584832,0000000000000c2a120000000000000000000000000000000000000000000000,2417656105760902979930526541421941343995304296798407505994,0000000000000000629981ebad88aafb5856e6663998d1083d74008be66a384a,133316,8795345544553032365868030280910056491723989313354824563144,9267813209708390841520033423266898821864226609771208140579,1.053717919638525,0.9558290334421671,True,unique-min,1,False,0,,3235626803839904601003456574469829765074275785735461294012,8795345544553032365868030280910056491723989313354824563144
67,135072,137087,17248274092338559882155796390905381469049315669915374897332224,0000000000000abbcf0000000000000000000000000000000000000000000000,5271147535646232854176652347731332849200134455822200839776,0000000000000000d6f9591d6e5385853a50829b2f939ebe90794e81bb039e60,136816,3235626803839904601003456574469829765074275785735461294012,8795345544553032365868030280910056491723989313354824563144,2.718281828459045,1.0280110649270675,True,new-second,1,False,0,,3235626803839904601003456574469829765074275785735461294012,5271147535646232854176652347731332849200134455822200839776
68,137088,139103,15943936487596784557029840069157210316687734428242467413295104,00000000000009ec040000000000000000000000000000000000000000000000,1179858017340063549226771647953112934749009915267557804871,0000000000000000301e4adf257e8acafb35304fa906dba5573cd2e4f3f6cb47,137445,3235626803839904601003456574469829765074275785735461294012,5271147535646232854176652347731332849200134455822200839776,1.6290962633238972,0.6664999851278602,True,unique-min,2,False,0,,1190320580435964129177497273956564944399335472286853664224,3235626803839904601003456574469829765074275785735461294012
69,139104,141119,14273467308195657992975774342458504496649432985410431166185472,00000000000008e1e50000000000000000000000000000000000000000000000,1289942782283222557306423169705325613568341829509230238857,0000000000000000349ba18be90b92616e322b19ebd5d4e94f44a1bcaf6a1c89,140105,1190320580435964129177497273956564944399335472286853664224,3235626803839904601003456574469829765074275785735461294012,2.718281828459045,0.45700343831633705,True,new-second,1,False,0,,1190320580435964129177497273956564944399335472286853664224,1289942782283222557306423169705325613568341829509230238857
70,141120,143135,14930233597189143322113827544414041000381079823613435714732032,000000000000094a860000000000000000000000000000000000000000000000,10868796218509508337210932474611334737719801409369895856775,0000000000000001bb4386f95918183404d61987bb40cfefda20e3f4becbea87,141742,1190320580435964129177497273956564944399335472286853664224,1289942782283222557306423169705325613568341829509230238857,1.083693589344453,0.17417843010658368,False,neither,0,False,0,,1190320580435964129177497273956564944399335472286853664224,1289942782283222557306423169705325613568341829509230238857
71,143136,145151,15164766714763258952996988973449124317842091658872414191747072,000000000000096fe30000000000000000000000000000000000000000000000,2777525919903841281355503038609557532075661534259290923307,00000000000000007146b94294f415b350ee9afd4d9193b2a7c3f0c2c795612b,144385,1190320580435964129177497273956564944399335472286853664224,1289942782283222557306423169705325613568341829509230238857,1.083693589344453,0.1714846458238823,False,neither,0,False,0,,1190320580435964129177497273956564944399335472286853664224,1289942782283222557306423169705325613568341829509230238857
72,145152,147167,15357836632983707094928406965317628870031114888441593128288256,000000000000098ea50000000000000000000000000000000000000000000000,5136639808683491883152535743478115267531416967960902165512,0000000000000000d17d059bee3cc75a547e8093f40ee85cd5ded0686096e408,146346,1190320580435964129177497273956564944399335472286853664224,1289942782283222557306423169705325613568341829509230238857,1.083693589344453,0.1693288391607112,False,neither,0,False,0,,1190320580435964129177497273956564944399335472286853664224,1289942782283222557306423169705325613568341829509230238857
73,147168,149183,15958672964717750944291813934170287689797412223641384931819520,00000000000009ee5d0000000000000000000000000000000000000000000000,1507288989481589238744791376227564606541710733303682981101,00000000000000003d78d4d1a9c83407497e7c61dce578ee620d4f36b9245ced,148246,1190320580435964129177497273956564944399335472286853664224,1289942782283222557306423169705325613568341829509230238857,1.083693589344453,0.1629536901240065,False,neither,0,False,0,,1190320580435964129177497273956564944399335472286853664224,1289942782283222557306423169705325613568341829509230238857
74,149184,151199,18362361570655080300849714079315004638119732162003921272832000,0000000000000b6d4b0000000000000000000000000000000000000000000000,17588163941571918230539991061967435518658174987732120976347,0000000000000002cd4cffe5fa3b3893ce69b8ee6c4415bd13eab69f2ee73bdb,150154,1190320580435964129177497273956564944399335472286853664224,1289942782283222557306423169705325613568341829509230238857,1.083693589344453,0.1416225597713357,False,neither,0,False,0,,1190320580435964129177497273956564944399335472286853664224,1289942782283222557306423169705325613568341829509230238857
75,151200,153215,22401652017447755518156310839596703571934659990690572544245760,0000000000000df0ca0000000000000000000000000000000000000000000000,10237606477258851697109220706480601605307999933738129544258,0000000000000001a185994ee8142219f9544eef9dad1e700ceb917f322fd442,152240,1190320580435964129177497273956564944399335472286853664224,1289942782283222557306423169705325613568341829509230238857,1.083693589344453,0.1160862889512582,False,neither,0,False,0,,1190320580435964129177497273956564944399335472286853664224,1289942782283222557306423169705325613568341829509230238857
