geology,scenario,alpha,model,policy,horizon,trials,honest_deposits_mean,attack_deposits_mean,delta_mean,elasticity,delta_median,delta_p90,delta_p95,delta_p99,delta_maximum,maximum_prefix_delta_observed,probability_any_state_raising_selection,registered_conditional_success_probability,honest_k0_epochs_mean,honest_k1_epochs_mean,honest_k_ge_2_epochs_mean,attacked_counterfactual_k0_epochs_mean,attacked_counterfactual_k1_epochs_mean,attacked_counterfactual_k_ge_2_epochs_mean,actual_attacked_k0_epochs_mean,actual_attacked_k1_epochs_mean,actual_attacked_k_ge_2_epochs_mean,honest_exact_p_k0_epochs_mean,honest_exact_p_k1_epochs_mean,honest_exact_p_k_ge_2_epochs_mean,attacked_counterfactual_exact_p_k0_epochs_mean,attacked_counterfactual_exact_p_k1_epochs_mean,attacked_counterfactual_exact_p_k_ge_2_epochs_mean,selectable_epochs_mean,selection_attempt_epochs_mean,state_raising_selection_epochs_mean,harmful_selection_epochs_mean,discarded_valid_candidates_mean,replacement_discoveries_mean,attacker_replacements_mean,honest_replacements_mean,withheld_bitcoin_blocks_mean,bitcoin_reward_cost_mean_R,extra_sha_trials_mean,R_per_expected_global_marginal_deposit,attacker_captured_marginal_deposits_retain_share,R_per_expected_attacker_captured_deposit,divergence_duration_mean,probability_reconvergence_given_divergence,reconvergence_time_mean_given_observed,probability_terminal_state_diverged,terminal_g1_relative_difference_mean,terminal_g2_relative_difference_mean,private_fork_or_orphan_cost_R,latency_cost_R
c10-eclip,A-constant,0.1,B,prefer-shallow,800,256,6.47265625,6.47265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,793.52734375,6.4375,0.03515625,793.52734375,6.4375,0.03515625,793.52734375,6.4375,0.03515625,793.531219816174,6.425117278743832,0.04366290508215207,793.531219816174,6.425117278743832,0.04366290508215207,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,B,prefer-shallow,2000,128,8.8984375,8.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1991.1015625,8.859375,0.0390625,1991.1015625,8.859375,0.0390625,1991.1015625,8.859375,0.0390625,1991.3456317193206,8.60881380371375,0.045554476963303135,1991.3456317193206,8.60881380371375,0.045554476963303135,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,B,prefer-shallow,10000,32,12.375,12.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9987.625,12.34375,0.03125,9987.625,12.34375,0.03125,9987.625,12.34375,0.03125,9988.350701990023,11.607530401204261,0.0417676086278237,9988.350701990023,11.607530401204261,0.0417676086278237,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.3,A,prefer-shallow,100,256,1.95703125,1.95703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,98.04296875,1.94921875,0.0078125,98.04296875,1.94921875,0.0078125,98.04296875,1.94921875,0.0078125,98.01394829442812,1.9647929866094829,0.02125871896234491,98.01394829442812,1.9647929866094829,0.02125871896234491,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.3,A,prefer-shallow,476,256,5.0546875,5.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,,470.9453125,5.0390625,0.015625,470.9453125,5.0390625,0.015625,470.9453125,5.04296875,0.01171875,470.9389790726853,5.021988227389215,0.03903269992483004,470.938242946919,5.022720602074364,0.03903645100598497,0.015625,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,2.110724704663905e+21,,0.0,,0.5546875,0.0,,0.00390625,0.0,2.6028877902313618e-09,0.0,0.0
c10-eclip,A-constant,0.3,A,prefer-shallow,800,256,6.2265625,6.234375,0.0078125,0.0012547051442910915,0.0,0.0,0.0,0.0,2.0,2.0,0.00390625,,793.7734375,6.2109375,0.015625,793.765625,6.21875,0.015625,793.765625,6.22265625,0.01171875,793.6781380351282,6.279555327595513,0.042306637276391675,793.6764254398038,6.281259383776352,0.04231517641996581,0.015625,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,2.110724704663905e+21,0.5,0.00234375,1.6666666666666667,1.65234375,1.0,423.0,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.3,A,prefer-shallow,2000,128,8.6171875,8.6328125,0.015625,0.001813236627379873,0.0,0.0,0.0,0.0,2.0,2.0,0.0078125,,1991.3828125,8.5859375,0.03125,1991.3671875,8.6015625,0.03125,1991.3671875,8.609375,0.0234375,1991.4549016301305,8.500548939943853,0.04454942992574104,1991.4514764394817,8.503957052305534,0.0445665082128893,0.03125,0.0078125,0.0078125,0.0,0.0078125,0.0078125,0.0,0.0078125,0.0078125,0.0078125,4.22144940932781e+21,0.5,0.0046875,1.6666666666666667,3.3046875,1.0,423.0,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.3,A,prefer-shallow,10000,32,12.1875,12.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9987.8125,12.1875,0.0,9987.8125,12.1875,0.0,9987.8125,12.1875,0.0,9987.894459800893,12.05959978687604,0.04594041256817816,9987.894459800893,12.05959978687604,0.04594041256817816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.3,B,prefer-shallow,100,256,1.82421875,1.82421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,98.17578125,1.8046875,0.01953125,98.17578125,1.8046875,0.01953125,98.17578125,1.8046875,0.01953125,98.00655373726715,1.9720666020042974,0.021379660728487872,98.00655373726715,1.9720666020042974,0.021379660728487872,0.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.3,B,prefer-shallow,476,256,4.98828125,4.98828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,,471.01171875,4.95703125,0.03125,471.01171875,4.95703125,0.03125,471.01171875,4.9609375,0.02734375,470.7479382386197,5.210718365684406,0.04134339569536429,470.7477422732528,5.21091349599762,0.04134423074907316,0.03125,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,0.0,0.0,0.0,2.110724704663905e+21,,0.0,,0.09765625,1.0,25.0,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.3,B,prefer-shallow,800,256,6.2734375,6.2734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,,793.7265625,6.234375,0.0390625,793.7265625,6.234375,0.0390625,793.7265625,6.23828125,0.03515625,793.4520741225502,6.503168755250917,0.044757122198582765,793.4518781571833,6.503363885564132,0.04475795725229163,0.0390625,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,0.0,0.0,0.0,2.110724704663905e+21,,0.0,,0.09765625,1.0,25.0,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.3,B,prefer-shallow,2000,128,8.2734375,8.2734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,,1991.7265625,8.2109375,0.0625,1991.7265625,8.2109375,0.0625,1991.7265625,8.21875,0.0546875,1991.0750180548844,8.87588899587385,0.04909294924035478,1991.0746261241507,8.876279256500279,0.04909461934777252,0.0625,0.0078125,0.0078125,0.0,0.0078125,0.0078125,0.0078125,0.0,0.0,0.0,4.22144940932781e+21,,0.0,,0.1953125,1.0,25.0,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.3,B,prefer-shallow,10000,32,11.9375,11.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,,9988.0625,11.90625,0.03125,9988.0625,11.90625,0.03125,9988.0625,11.9375,0.0,9987.353469150796,12.595893685481618,0.050637163818747465,9987.35190142786,12.597454727987332,0.05064384424841843,0.03125,0.03125,0.03125,0.0,0.03125,0.03125,0.03125,0.0,0.0,0.0,1.688579763731124e+22,,0.0,,0.78125,1.0,25.0,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.5,A,prefer-shallow,100,256,1.98828125,1.98828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,,98.01171875,1.96484375,0.0234375,98.01171875,1.96484375,0.0234375,98.01171875,1.96875,0.01953125,98.00469455843557,1.9739547791859988,0.021350662378378186,98.00300276246219,1.975624084775412,0.021373152762353603,0.0234375,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,2.110724704663905e+21,,0.0,,0.2734375,0.0,,0.00390625,0.0,1.2324874367829883e-08,0.0,0.0
c10-eclip,A-constant,0.5,A,prefer-shallow,476,256,5.3125,5.31640625,0.00390625,0.0007352941176470588,0.0,0.0,0.0,0.0,1.0,1.0,0.00390625,,470.6875,5.28125,0.03125,470.68359375,5.28515625,0.03125,470.68359375,5.2890625,0.02734375,470.7947429581766,5.164378061667442,0.040878980155117026,470.79152344909966,5.167554981008663,0.04092156989086049,0.03125,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,2.110724704663905e+21,1.0,0.001953125,2.0,0.53125,1.0,136.0,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.5,A,prefer-shallow,800,256,6.5,6.50390625,0.00390625,0.0006009615384615385,0.0,0.0,0.0,0.0,1.0,1.0,0.00390625,,793.5,6.46875,0.03125,793.49609375,6.47265625,0.03125,793.49609375,6.4765625,0.02734375,793.5659987904933,6.3899564849812265,0.04404472452587985,793.5627792814163,6.393133404322447,0.04408731426162331,0.03125,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,2.110724704663905e+21,1.0,0.001953125,2.0,0.53125,1.0,136.0,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.5,A,prefer-shallow,2000,128,8.5625,8.5703125,0.0078125,0.0009124087591240876,0.0,0.0,0.0,0.0,1.0,1.0,0.0078125,,1991.4375,8.5390625,0.0234375,1991.4296875,8.546875,0.0234375,1991.4296875,8.5546875,0.015625,1991.1095431928895,8.842374289509284,0.04808251759955364,1991.1031041747356,8.848728128191725,0.04816769707104057,0.0234375,0.0078125,0.0078125,0.0,0.0078125,0.0078125,0.0,0.0078125,0.0078125,0.0078125,4.22144940932781e+21,1.0,0.00390625,2.0,1.0625,1.0,136.0,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.5,A,prefer-shallow,10000,32,12.5625,12.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9987.4375,12.5625,0.0,9987.4375,12.5625,0.0,9987.4375,12.5625,0.0,9988.405861951574,11.551399252675635,0.04273879552349324,9988.405861951574,11.551399252675635,0.04273879552349324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.5,B,prefer-shallow,100,256,2.09765625,2.09765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,97.90234375,2.08203125,0.015625,97.90234375,2.08203125,0.015625,97.90234375,2.08203125,0.015625,98.03705369484929,1.9421019719572736,0.020844333193403675,98.03705369484929,1.9421019719572736,0.020844333193403675,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.5,B,prefer-shallow,476,256,5.1640625,5.1640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,,470.8359375,5.12890625,0.03515625,470.8359375,5.12890625,0.03515625,470.8359375,5.1328125,0.03125,470.9253965201616,5.035331658326941,0.0392718215108847,470.92500751679927,5.035714337221144,0.0392781459790188,0.03515625,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,0.0,0.0,0.0,2.110724704663905e+21,,0.0,,0.59375,1.0,152.0,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.5,B,prefer-shallow,800,256,6.44140625,6.44140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,,793.55859375,6.40625,0.03515625,793.55859375,6.40625,0.03515625,793.55859375,6.41015625,0.03125,793.6594013676613,6.297936383275407,0.04266224906326597,793.6590123642989,6.298319062169611,0.042668573531400064,0.03515625,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,0.0,0.0,0.0,2.110724704663905e+21,,0.0,,0.59375,1.0,152.0,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.5,B,prefer-shallow,2000,128,8.578125,8.578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1991.421875,8.546875,0.03125,1991.421875,8.546875,0.03125,1991.421875,8.546875,0.03125,1991.5790394387977,8.376137261039087,0.04482330016186789,1991.5790394387977,8.376137261039087,0.04482330016186789,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.5,B,prefer-shallow,10000,32,12.75,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9987.25,12.75,0.0,9987.25,12.75,0.0,9987.25,12.75,0.0,9986.238202621127,13.709220643636405,0.052576735115964314,9986.238202621127,13.709220643636405,0.052576735115964314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,prefer-shallow,100,256,53.00390625,53.80078125,0.796875,0.015034269290294052,0.0,2.0,4.0,5.0,8.0,8.0,0.73046875,,46.99609375,29.859375,23.14453125,46.19921875,29.82421875,23.9765625,46.19921875,30.625,23.17578125,46.815549819255935,30.009570659355365,23.174879521388696,46.132682179872596,29.97619891871175,23.891118901415656,23.9765625,1.57421875,1.32421875,0.0,1.6015625,1.6015625,0.17578125,1.42578125,1.6015625,1.6015625,1.3878513989945626e+35,2.0098039215686274,0.07968750000000001,20.098039215686274,8.08984375,0.9358288770053476,6.8742857142857146,0.140625,2.812657962766323e-18,6.219204723896251e-18,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,prefer-shallow,476,256,305.98046875,309.05859375,3.078125,0.010059874123910073,3.0,6.0,8.0,10.0,15.0,15.0,0.99609375,,170.01953125,128.8984375,177.08203125,166.94140625,128.67578125,180.3828125,166.94140625,131.921875,177.13671875,169.80614407715848,128.79967572302922,177.39418019981227,166.67224424619488,128.67980977329754,180.64794598050756,180.3828125,6.796875,5.69140625,0.0,6.94921875,6.94921875,0.65625,6.29296875,6.94921875,6.94921875,2.9184119018508e+72,2.2576142131979697,0.30781250000000004,22.576142131979694,38.1875,1.0,7.2,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,prefer-shallow,800,256,629.98046875,633.05859375,3.078125,0.004886064176096729,3.0,6.0,8.0,10.0,15.0,15.0,0.99609375,,170.01953125,128.8984375,501.08203125,166.94140625,128.67578125,504.3828125,166.94140625,131.921875,501.13671875,169.80614407715848,128.79967572302922,501.3941801998123,166.67224424619488,128.67980977329754,504.6479459805076,504.3828125,6.796875,5.69140625,0.0,6.94921875,6.94921875,0.65625,6.29296875,6.94921875,6.94921875,2.9184119018508e+72,2.2576142131979697,0.30781250000000004,22.576142131979694,38.1875,1.0,7.2,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,prefer-shallow,2000,128,1829.9609375,1832.796875,2.8359375,0.0015497257028198178,3.0,5.0,6.0,9.0,9.0,9.0,0.9921875,,170.0390625,128.6328125,1701.328125,167.203125,128.5,1704.296875,167.203125,131.546875,1701.25,168.90110034396443,128.86687465785818,1702.2320249981774,165.98784108426142,128.74540930298397,1705.2667496127547,1704.296875,6.4375,5.3515625,0.0,6.5703125,6.5703125,0.5859375,5.984375,6.5703125,6.5703125,2.617299133886627e+72,2.316804407713499,0.28359375000000003,23.168044077134983,35.7890625,1.0,7.637795275590551,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,prefer-shallow,10000,32,9831.0625,9834.09375,3.03125,0.00030833391609503045,3.0,5.0,8.0,9.0,9.0,9.0,1.0,,168.9375,128.90625,9702.15625,165.90625,128.6875,9705.40625,165.90625,131.53125,9702.5625,169.65908142788643,128.2741679002775,9702.066750671836,166.65633887034684,128.18170172767802,9705.161959401976,9705.40625,6.3125,5.1875,0.0,6.40625,6.40625,0.5625,5.84375,6.40625,6.40625,1.4015869718004172e+72,2.11340206185567,0.30312500000000003,21.134020618556697,37.03125,1.0,9.90625,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,prefer-shallow,100,256,53.3671875,53.859375,0.4921875,0.00922266139657444,0.0,2.0,2.0,3.0,4.0,4.0,0.6953125,,46.6328125,30.08984375,23.27734375,46.140625,30.01171875,23.84765625,46.140625,30.69921875,23.16015625,46.774764578154695,29.968642151799582,23.25659327004573,46.22706497047085,29.96527238679244,23.807662642736716,23.84765625,1.4296875,1.18359375,0.0,1.47265625,1.47265625,1.47265625,0.0,0.0,0.0,8.72079500575973e+34,,0.049218750000000006,,7.30859375,0.949438202247191,7.621301775147929,0.08984375,1.9765531713891415e-18,2.859372449369682e-18,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,prefer-shallow,476,256,306.09765625,308.92578125,2.828125,0.009239289952910248,2.0,6.0,7.0,9.0,11.0,11.0,0.9921875,,169.90234375,128.44140625,177.65625,167.07421875,128.35546875,180.5703125,167.07421875,131.50390625,177.421875,170.09706536546256,128.91072705972752,176.9922075748099,167.32021297319875,128.86428913800708,179.81549788879414,180.5703125,6.45703125,5.39453125,0.0,6.69921875,6.69921875,6.69921875,0.0,0.0,0.0,3.4743866744944496e+72,,0.2828125,,34.5234375,1.0,7.515748031496063,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,prefer-shallow,800,256,630.09765625,632.92578125,2.828125,0.00448839155636837,2.0,6.0,7.0,9.0,11.0,11.0,0.9921875,,169.90234375,128.44140625,501.65625,167.07421875,128.35546875,504.5703125,167.07421875,131.50390625,501.421875,170.09706536546256,128.91072705972752,500.9922075748099,167.32021297319875,128.86428913800708,503.81549788879414,504.5703125,6.45703125,5.39453125,0.0,6.69921875,6.69921875,6.69921875,0.0,0.0,0.0,3.4743866744944496e+72,,0.2828125,,34.5234375,1.0,7.515748031496063,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,prefer-shallow,2000,128,1830.359375,1833.0546875,2.6953125,0.0014725591798058783,3.0,5.0,6.0,9.0,11.0,11.0,0.984375,,169.640625,128.8359375,1701.5234375,166.9453125,128.6171875,1704.4375,166.9453125,131.6015625,1701.453125,169.68024904072828,128.81446653188337,1701.5052844273882,166.9830980841574,128.7540340987163,1704.2628678171263,1704.4375,6.4609375,5.265625,0.0,6.6953125,6.6953125,6.6953125,0.0,0.0,0.0,3.4111741707401697e+72,,0.26953125,,33.6953125,1.0,7.873015873015873,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,prefer-shallow,10000,32,9831.25,9833.78125,2.53125,0.0002574698029243484,2.0,5.0,6.0,6.0,6.0,6.0,1.0,,168.75,130.25,9701.0,166.21875,130.125,9703.65625,166.21875,132.84375,9700.9375,169.45132175537003,128.30587155848204,9702.242806686148,166.93135627946216,128.19556184473,9704.873081875809,9703.65625,6.25,4.9375,0.0,6.5625,6.5625,6.5625,0.0,0.0,0.0,4.1552864869741705e+72,,0.253125,,32.25,1.0,8.09375,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.3,A,prefer-shallow,100,256,52.58203125,54.5,1.91796875,0.03647574474407548,2.0,4.0,5.0,8.0,9.0,9.0,0.98046875,,47.41796875,29.58203125,23.0,45.5,29.41796875,25.08203125,45.5,31.734375,22.765625,47.13363491071535,29.989932975421585,22.876432113863064,45.06609174900302,29.88221860216466,25.051689648832323,25.08203125,4.54296875,4.01953125,0.0,5.01953125,5.01953125,1.55859375,3.4609375,5.01953125,5.01953125,3.0588159983997177e+35,2.6171079429735236,0.5753906249999999,8.723693143245079,23.07421875,0.9880478087649402,8.899193548387096,0.265625,9.714980195497436e-18,1.1903682867099797e-17,0.0,0.0
c10-eclip,D-growth-0.75,0.3,A,prefer-shallow,476,256,305.734375,315.671875,9.9375,0.03250370521796903,10.0,15.0,18.0,22.0,26.0,26.0,1.0,,170.265625,129.15625,176.578125,160.328125,128.796875,186.875,160.328125,139.1953125,176.4765625,170.63059786239253,128.91485889053456,176.45454324707288,160.7546994270325,128.20803831092542,187.03726226204205,186.875,21.06640625,18.26171875,0.00390625,23.43359375,23.43359375,6.7890625,16.64453125,23.43359375,23.43359375,1.307775040537801e+73,2.3580974842767297,2.9812499999999997,7.860324947589099,107.8203125,1.0,8.90234375,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.3,A,prefer-shallow,800,256,629.734375,639.671875,9.9375,0.015780462992829317,10.0,15.0,18.0,22.0,26.0,26.0,1.0,,170.265625,129.15625,500.578125,160.328125,128.796875,510.875,160.328125,139.1953125,500.4765625,170.63059786239253,128.91485889053456,500.4545432470729,160.7546994270325,128.20803831092542,511.037262262042,510.875,21.06640625,18.26171875,0.00390625,23.43359375,23.43359375,6.7890625,16.64453125,23.43359375,23.43359375,1.307775040537801e+73,2.3580974842767297,2.9812499999999997,7.860324947589099,107.8203125,1.0,8.90234375,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.3,A,prefer-shallow,2000,128,1829.4375,1839.1875,9.75,0.005329507020600595,9.0,15.0,16.0,20.0,26.0,26.0,1.0,,170.5625,128.5,1700.9375,160.8125,127.890625,1711.296875,160.8125,138.4140625,1700.7734375,171.11410934786832,129.02241667534372,1699.8634739767879,161.39068521302414,128.32324665639604,1710.28606813058,1711.296875,21.09375,18.3125,0.0078125,23.3984375,23.3984375,6.859375,16.5390625,23.3984375,23.3984375,1.6799906094314846e+73,2.3998397435897436,2.925,7.999465811965813,107.4765625,1.0,9.1328125,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.3,A,prefer-shallow,10000,32,9828.34375,9838.28125,9.9375,0.0010111062710845863,9.0,15.0,15.0,19.0,19.0,19.0,1.0,,171.65625,126.46875,9701.875,161.71875,126.28125,9712.0,161.71875,137.59375,9700.6875,170.585670203657,129.33078476623425,9700.08354503011,160.21834353287207,128.9341452299647,9710.847511237163,9712.0,22.1875,19.25,0.03125,24.53125,24.53125,7.53125,17.0,24.53125,24.53125,2.2310840984462062e+73,2.4685534591194966,2.9812499999999997,8.228511530398324,113.9375,1.0,10.1875,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.3,B,prefer-shallow,100,256,52.890625,55.015625,2.125,0.04017725258493353,2.0,5.0,6.0,8.0,12.0,12.0,0.984375,,47.109375,29.75390625,23.13671875,44.984375,29.765625,25.25,44.984375,32.203125,22.8125,46.72961712904744,29.9710179405512,23.29936493040136,44.60437256147148,29.84234377701978,25.55328366150874,25.25,4.69140625,4.16015625,0.0,5.21484375,5.21484375,5.21484375,0.0,0.0,0.0,2.4677844893268803e+35,,0.6375,,23.4453125,0.9841269841269841,9.504032258064516,0.234375,5.082403870760822e-18,9.808779834103102e-18,0.0,0.0
c10-eclip,D-growth-0.75,0.3,B,prefer-shallow,476,256,305.8046875,314.87109375,9.06640625,0.029647702015686075,9.0,15.0,17.0,22.0,23.0,23.0,1.0,,170.1953125,128.90234375,176.90234375,161.12890625,127.9921875,186.87890625,161.12890625,138.515625,176.35546875,169.97739482059802,128.9400453533522,177.08255982604973,160.5317375961252,128.26924569608212,187.19901670779268,186.87890625,20.7734375,18.109375,0.0,23.109375,23.109375,23.109375,0.0,0.0,0.0,1.4111361646778208e+73,,2.719921875,,103.19921875,1.0,9.5859375,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.3,B,prefer-shallow,800,256,629.8046875,638.87109375,9.06640625,0.0143955839483967,9.0,15.0,17.0,22.0,23.0,23.0,1.0,,170.1953125,128.90234375,500.90234375,161.12890625,127.9921875,510.87890625,161.12890625,138.515625,500.35546875,169.97739482059802,128.9400453533522,501.08255982604976,160.5317375961252,128.26924569608212,511.1990167077927,510.87890625,20.7734375,18.109375,0.0,23.109375,23.109375,23.109375,0.0,0.0,0.0,1.4111361646778208e+73,,2.719921875,,103.19921875,1.0,9.5859375,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.3,B,prefer-shallow,2000,128,1830.4375,1839.75,9.3125,0.005087581520811281,9.0,15.0,17.0,23.0,23.0,23.0,1.0,,169.5625,128.2265625,1702.2109375,160.25,127.2421875,1712.5078125,160.25,137.8359375,1701.9140625,169.11439662692553,129.11659447930592,1701.7690088937686,159.44358717611695,128.3419054433524,1712.2145073805307,1712.5078125,21.1015625,18.3046875,0.0,23.546875,23.546875,23.546875,0.0,0.0,0.0,1.3281127985436279e+73,,2.7937499999999997,,105.5078125,1.0,9.984375,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.3,B,prefer-shallow,10000,32,9831.25,9839.90625,8.65625,0.000880483153210426,9.0,14.0,17.0,17.0,17.0,17.0,1.0,,168.75,130.15625,9701.09375,160.09375,129.09375,9710.8125,160.09375,139.0625,9700.84375,170.62531039723012,129.18361923014677,9700.191070372623,161.07832999063854,128.2335619181879,9710.688108091173,9710.8125,21.1875,18.125,0.0,24.0,24.0,24.0,0.0,0.0,0.0,1.1358021368808607e+73,,2.596875,,103.90625,1.0,9.46875,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.5,A,prefer-shallow,100,256,52.73828125,56.3515625,3.61328125,0.06851344344863343,3.0,8.0,9.0,12.0,13.0,13.0,1.0,,47.26171875,30.2578125,22.48046875,43.6484375,29.9921875,26.359375,43.6484375,34.1796875,22.171875,47.724637285603926,29.912605875307346,22.362756839088732,43.99501039047332,29.615421463424507,26.389568146102174,26.359375,7.76953125,6.99609375,0.0,9.37109375,9.37109375,4.69140625,4.6796875,9.37109375,9.37109375,5.202338734339321e+35,2.5935135135135137,1.806640625,5.187027027027027,35.93359375,0.9921875,10.866141732283465,0.4375,1.6256755625301246e-17,2.590950035610986e-17,0.0,0.0
c10-eclip,D-growth-0.75,0.5,A,prefer-shallow,476,256,305.16796875,322.6484375,17.48046875,0.05728146640553998,17.0,26.0,30.0,34.0,35.0,35.0,1.0,,170.83203125,128.47265625,176.6953125,153.3515625,126.74609375,195.90234375,153.3515625,145.9296875,176.71875,170.55001517040364,128.73210676892538,176.71787806067098,152.9393907647021,126.94714813725037,196.1134610980475,195.90234375,36.25390625,32.33984375,0.01171875,43.5625,43.5625,21.2109375,22.3515625,43.5625,43.5625,2.6136724645451562e+73,2.4920670391061455,8.740234375,4.984134078212291,166.86328125,1.0,11.09375,0.0,0.0,0.0,0.0,0.0
